정류장번호,정류장명,위도,경도,정보수집일시,모바일단축번호,도시코드,도시명,관리도시명
GGB116900101,국민은행.구로구민회관.구로아트밸리,37.4958667,126.8896833,2.0221E+13,17489,11,서울특별시,경기도
GGB116900111,천왕이펜하우스6단지,37.4793167,126.8407833,2.0221E+13,17985,11,서울특별시,경기도
GGB116900112,천왕이펜하우스4단지,37.4809833,126.8387,2.0221E+13,17984,11,서울특별시,경기도
GGB116900113,천왕역2번출구,37.48645,126.8384833,2.0221E+13,17982,11,서울특별시,경기도
GGB116900160,구로고대병원후문,37.4935167,126.88565,2.0221E+13,17910,11,서울특별시,경기도
GGB116900162,남부주유소,37.4819167,126.8464167,2.0221E+13,17908,11,서울특별시,경기도
GGB116900165,대우자동차정비소,37.4915833,126.8821333,2.0221E+13,17904,11,서울특별시,경기도
GGB116900166,영화APT,37.4823333,126.8485833,2.0221E+13,17902,11,서울특별시,경기도
GGB116900170,구로시장.남구로시장입구,37.4902167,126.88155,2.0221E+13,17888,11,서울특별시,경기도
GGB116900171,대상APT,37.4819667,126.8500167,2.0221E+13,17887,11,서울특별시,경기도
GGB116900174,동삼빌라,37.48725,126.8239833,2.0221E+13,17846,11,서울특별시,경기도
GGB116900178,개명초교,37.4823333,126.8526833,2.0221E+13,17807,11,서울특별시,경기도
GGB116900186,한진APT후문,37.48385,126.8539333,2.0221E+13,17749,11,서울특별시,경기도
GGB116900196,대원카센터,37.4851667,126.8546167,2.0221E+13,17739,11,서울특별시,경기도
GGB116900202,개봉교입구,37.486,126.8561667,2.0221E+13,17730,11,서울특별시,경기도
GGB116900208,그린빌라정문,37.48595,126.8233833,2.0221E+13,17710,11,서울특별시,경기도
GGB116900219,구로시장.남구로시장입구,37.4908167,126.8838833,2.0221E+13,17958,11,서울특별시,경기도
GGB116900235,경북슈퍼마켓,37.4880833,126.8568167,2.0221E+13,17552,11,서울특별시,경기도
GGB116900242,천왕역3번출구,37.4871667,126.83865,2.0221E+13,17473,11,서울특별시,경기도
GGB116900243,천왕이펜하우스1단지,37.48555,126.8376667,2.0221E+13,17983,11,서울특별시,경기도
GGB116900246,그린빌라정문,37.4859,126.82345,2.0221E+13,17468,11,서울특별시,경기도
GGB116900249,천왕이펜하우스5단지입구,37.4793833,126.8421833,2.0221E+13,17961,11,서울특별시,경기도
GGB116900250,천왕이펜하우스3단지입구,37.48275,126.8384333,2.0221E+13,17975,11,서울특별시,경기도
GGB116900251,천왕역,37.4863167,126.83865,2.0221E+13,17903,11,서울특별시,경기도
GGB116900252,천왕이펜하우스3단지입구,37.4822667,126.8381833,2.0221E+13,17848,11,서울특별시,경기도
GGB116900253,연지마을.삼성부동산,37.4828,126.8423,2.0221E+13,17467,11,서울특별시,경기도
GGB116900254,삼성부동산.천왕2지구,37.4830167,126.8423333,2.0221E+13,17654,11,서울특별시,경기도
GGB116900274,연지타운2단지,37.48205,126.8448167,2.0221E+13,17650,11,서울특별시,경기도
GGB116900275,연지타운2단지,37.4821,126.8452333,2.0221E+13,17651,11,서울특별시,경기도
GGB116900276,천왕역4번출구,37.48595,126.8394333,2.0221E+13,17202,11,서울특별시,경기도
GGB116900281,개봉역.림괄아파트,37.4938,126.8587333,2.0221E+13,17504,11,서울특별시,경기도
GGB116900305,한국건설생활환경시험연구원,37.4833333,126.8801667,2.0221E+13,0,11,서울특별시,경기도
GGB116900306,항동우남퍼스트빌,37.4766333,126.8191,2.0221E+13,17151,11,서울특별시,경기도
GGB117000001,문성초등학교(중),37.4753833,126.8986167,2.0221E+13,18001,11,서울특별시,경기도
GGB117000002,문성초등학교(중),37.4739667,126.8983833,2.0221E+13,18002,11,서울특별시,경기도
GGB117000003,금천우체국(중),37.46905,126.8979833,2.0221E+13,18003,11,서울특별시,경기도
GGB117000004,금천우체국(중),37.4700667,126.8980167,2.0221E+13,18004,11,서울특별시,경기도
GGB117000005,말미고개.금천소방서(중),37.464,126.8975,2.0221E+13,18005,11,서울특별시,경기도
GGB117000006,말미고개.금천소방서(중),37.46475,126.8975,2.0221E+13,18006,11,서울특별시,경기도
GGB117000007,금천구청.금천경찰서(중),37.4592,126.8988667,2.0221E+13,18007,11,서울특별시,경기도
GGB117000008,금천구청.금천경찰서(중),37.45775,126.8993333,2.0221E+13,18008,11,서울특별시,경기도
GGB117000009,시흥사거리(중),37.4524167,126.9014667,2.0221E+13,18009,11,서울특별시,경기도
GGB117000010,시흥사거리(중),37.4530833,126.9011167,2.0221E+13,18010,11,서울특별시,경기도
GGB117000011,박미삼거리.국립전통예술중고(중),37.448,126.9031667,2.0221E+13,18011,11,서울특별시,경기도
GGB117000012,박미삼거리.국립전통예술중고(중),37.4489833,126.9027167,2.0221E+13,18012,11,서울특별시,경기도
GGB117000013,시흥유통센터(중),37.44015,126.9033667,2.0221E+13,18013,11,서울특별시,경기도
GGB117000014,시흥유통센터(중),37.4408833,126.9033833,2.0221E+13,18014,11,서울특별시,경기도
GGB117000015,석수역(중),37.4337667,126.9032833,2.0221E+13,18777,11,서울특별시,경기도
GGB117000016,디지털3단지.롯데정보통신,37.4848,126.87675,2.0221E+13,18102,11,서울특별시,경기도
GGB117000017,에이스하이엔드타워5차,37.4857,126.87935,2.0221E+13,18103,11,서울특별시,경기도
GGB117000018,디지털3단지.영창실업,37.48325,126.8790167,2.0221E+13,18104,11,서울특별시,경기도
GGB117000019,디지털3단지운동장,37.4822333,126.8778833,2.0221E+13,18105,11,서울특별시,경기도
GGB117000020,가산디지털단지역,37.4812667,126.8810833,2.0221E+13,18106,11,서울특별시,경기도
GGB117000021,가산디지털단지역,37.4808667,126.8815,2.0221E+13,18107,11,서울특별시,경기도
GGB117000022,디지털3단지.월드벤처센터,37.4790167,126.8793,2.0221E+13,18108,11,서울특별시,경기도
GGB117000023,디지털3단지.(주)로옴코리아,37.4794167,126.87965,2.0221E+13,18109,11,서울특별시,경기도
GGB117000024,디지털3단지사거리,37.4767167,126.8806333,2.0221E+13,18110,11,서울특별시,경기도
GGB117000025,디지털3단지사거리,37.4759167,126.8805833,2.0221E+13,18111,11,서울특별시,경기도
GGB117000026,디지털3단지사거리,37.4758333,126.8814,2.0221E+13,18112,11,서울특별시,경기도
GGB117000027,금천패션아울렛사거리.마리오,37.4778667,126.88745,2.0221E+13,18113,11,서울특별시,경기도
GGB117000028,금천패션아울렛사거리.W몰,37.4777,126.8878833,2.0221E+13,18114,11,서울특별시,경기도
GGB117000030,디지털단지오거리,37.4782667,126.8907167,2.0221E+13,18116,11,서울특별시,경기도
GGB117000031,디지털단지오거리,37.4782,126.89105,2.0221E+13,18117,11,서울특별시,경기도
GGB117000032,디지털단지오거리,37.4787,126.8926667,2.0221E+13,18118,11,서울특별시,경기도
GGB117000033,가산초등학교,37.47825,126.8956333,2.0221E+13,18119,11,서울특별시,경기도
GGB117000034,가산동주민센터.금천글로벌센터,37.4766667,126.8921167,2.0221E+13,18120,11,서울특별시,경기도
GGB117000035,가산동주민센터.금천글로벌센터,37.4762833,126.8927167,2.0221E+13,18121,11,서울특별시,경기도
GGB117000036,구립가산도서관.두산위브아파트,37.4745167,126.8939667,2.0221E+13,18122,11,서울특별시,경기도
GGB117000037,구립가산도서관.두산위브아파트,37.474,126.89465,2.0221E+13,18123,11,서울특별시,경기도
GGB117000038,독산사거리,37.472,126.8959667,2.0221E+13,18124,11,서울특별시,경기도
GGB117000039,독산사거리,37.4718333,126.8966,2.0221E+13,18125,11,서울특별시,경기도
GGB117000040,독산주공13단지,37.4569,126.8876167,2.0221E+13,18126,11,서울특별시,경기도
GGB117000041,독산1동한신코아,37.4567667,126.8882167,2.0221E+13,18127,11,서울특별시,경기도
GGB117000044,독산근린공원,37.46415,126.8842833,2.0221E+13,18130,11,서울특별시,경기도
GGB117000045,독산근린공원,37.46465,126.8845167,2.0221E+13,18131,11,서울특별시,경기도
GGB117000046,독산동우시장,37.4666333,126.8950333,2.0221E+13,18132,11,서울특별시,경기도
GGB117000047,독산동우시장,37.4664167,126.8956667,2.0221E+13,18133,11,서울특별시,경기도
GGB117000048,시흥사거리.시흥대교,37.4544667,126.8994833,2.0221E+13,18134,11,서울특별시,경기도
GGB117000049,시흥사거리.시흥대교,37.4543167,126.89975,2.0221E+13,18135,11,서울특별시,경기도
GGB117000050,벽산아파트1단지.호압사입구,37.4529,126.9208667,2.0221E+13,18136,11,서울특별시,경기도
GGB117000051,벽산아파트1단지.호압사입구,37.4530167,126.9211833,2.0221E+13,18137,11,서울특별시,경기도
GGB117000052,벽산아파트5단지,37.4467667,126.91885,2.0221E+13,18138,11,서울특별시,경기도
GGB117000053,벽산아파트5단지,37.4467333,126.9193,2.0221E+13,18139,11,서울특별시,경기도
GGB117000057,은행나무입구사거리,37.4518167,126.9067167,2.0221E+13,18143,11,서울특별시,경기도
GGB117000060,독산고개,37.4755167,126.8983,2.0221E+13,18146,11,서울특별시,경기도
GGB117000061,독산고개,37.4763667,126.89895,2.0221E+13,18147,11,서울특별시,경기도
GGB117000062,독산사거리앞,37.4724667,126.8980333,2.0221E+13,18148,11,서울특별시,경기도
GGB117000063,남문시장.청춘빌딩,37.4730167,126.8986333,2.0221E+13,18149,11,서울특별시,경기도
GGB117000066,홈플러스금천점,37.4687833,126.8976167,2.0221E+13,18152,11,서울특별시,경기도
GGB117000067,홈플러스금천점,37.4686333,126.8981833,2.0221E+13,18153,11,서울특별시,경기도
GGB117000074,시흥사거리,37.4530333,126.9008667,2.0221E+13,18160,11,서울특별시,경기도
GGB117000076,문일고입구,37.4507,126.90175,2.0221E+13,18162,11,서울특별시,경기도
GGB117000077,문일고입구,37.45085,126.9023167,2.0221E+13,18163,11,서울특별시,경기도
GGB117000078,남서울힐스테이트.국립전통예술고,37.4467667,126.9032833,2.0221E+13,18164,11,서울특별시,경기도
GGB117000079,금천폭포공원.천주교시흥성당,37.4477667,126.9035167,2.0221E+13,18165,11,서울특별시,경기도
GGB117000081,박미마을,37.4431667,126.9039833,2.0221E+13,18167,11,서울특별시,경기도
GGB117000085,백산초등학교,37.4488167,126.9039833,2.0221E+13,18171,11,서울특별시,경기도
GGB117000086,백산초등학교,37.4486667,126.9042333,2.0221E+13,18172,11,서울특별시,경기도
GGB117000087,은행나무입구사거리,37.4511333,126.9058167,2.0221E+13,18173,11,서울특별시,경기도
GGB117000088,은행나무입구사거리,37.4513833,126.9060667,2.0221E+13,18174,11,서울특별시,경기도
GGB117000089,(구)태풍약국,37.4536667,126.9062667,2.0221E+13,18175,11,서울특별시,경기도
GGB117000090,시흥초등학교,37.4546,126.9058667,2.0221E+13,18176,11,서울특별시,경기도
GGB117000091,시흥초등학교,37.4554,126.90595,2.0221E+13,18177,11,서울특별시,경기도
GGB117000092,동산교회앞,37.4574,126.9052833,2.0221E+13,18178,11,서울특별시,경기도
GGB117000093,동산교회앞,37.4570667,126.9056167,2.0221E+13,18179,11,서울특별시,경기도
GGB117000094,현대시장.시흥4동주민센터,37.45965,126.9048333,2.0221E+13,18180,11,서울특별시,경기도
GGB117000095,현대시장.시흥4동주민센터,37.4592833,126.9051667,2.0221E+13,18181,11,서울특별시,경기도
GGB117000096,남부여성발전센타,37.46235,126.90415,2.0221E+13,18182,11,서울특별시,경기도
GGB117000097,남부여성발전센타,37.4625,126.90435,2.0221E+13,18183,11,서울특별시,경기도
GGB117000098,독산동정훈단지,37.4654833,126.9020667,2.0221E+13,18184,11,서울특별시,경기도
GGB117000099,독산동정훈단지,37.4645,126.903,2.0221E+13,18185,11,서울특별시,경기도
GGB117000100,독산초등학교,37.4665833,126.8997167,2.0221E+13,18186,11,서울특별시,경기도
GGB117000101,독산초등학교,37.4663667,126.9000333,2.0221E+13,18187,11,서울특별시,경기도
GGB117000102,독산4동주민센터,37.4673833,126.9019833,2.0221E+13,18188,11,서울특별시,경기도
GGB117000103,독산동성당앞,37.4689667,126.9022333,2.0221E+13,18189,11,서울특별시,경기도
GGB117000104,독산동성당앞,37.46975,126.90275,2.0221E+13,18190,11,서울특별시,경기도
GGB117000105,독산동쌈지공원,37.4713167,126.90295,2.0221E+13,18191,11,서울특별시,경기도
GGB117000106,독산동쌈지공원,37.4712167,126.9031833,2.0221E+13,18192,11,서울특별시,경기도
GGB117000107,독산3동주민센터,37.4753667,126.90335,2.0221E+13,18193,11,서울특별시,경기도
GGB117000108,독산3동주민센터,37.4758667,126.90365,2.0221E+13,18194,11,서울특별시,경기도
GGB117000109,모두의학교.금천문화예술정보학교,37.4788833,126.9037,2.0221E+13,18195,11,서울특별시,경기도
GGB117000110,모두의학교.금천문화예술정보학교,37.4787,126.9039333,2.0221E+13,18196,11,서울특별시,경기도
GGB117000111,모두의학교.금천문화예술정보학교,37.4799667,126.9056167,2.0221E+13,18197,11,서울특별시,경기도
GGB117000112,관악구보훈회관.신림푸르지오,37.4806333,126.9091833,2.0221E+13,18198,11,서울특별시,경기도
GGB117000129,가산디지털단지역입구,37.4812833,126.8867,2.0221E+13,18215,11,서울특별시,경기도
GGB117000130,가산동기점,37.4852333,126.8752833,2.0221E+13,18216,11,서울특별시,경기도
GGB117000131,가산동종점,37.4850667,126.8752667,2.0221E+13,18217,11,서울특별시,경기도
GGB117000134,디지털3단지.영창실업,37.4833667,126.8789667,2.0221E+13,18222,11,서울특별시,경기도
GGB117000135,디지털3단지.한일합섬,37.4796667,126.8799,2.0221E+13,18223,11,서울특별시,경기도
GGB117000136,디지털3단지운동장,37.4824,126.8780667,2.0221E+13,18224,11,서울특별시,경기도
GGB117000140,독산동남문시장,37.47355,126.9031667,2.0221E+13,18228,11,서울특별시,경기도
GGB117000141,독산동남문시장,37.4734,126.9034167,2.0221E+13,18229,11,서울특별시,경기도
GGB117000181,독산역,37.4664,126.88765,2.0221E+13,18643,11,서울특별시,경기도
GGB117000182,독산역,37.4665167,126.8878333,2.0221E+13,18644,11,서울특별시,경기도
GGB117000209,산업단지백양사,37.4770667,126.8829333,2.0221E+13,18671,11,서울특별시,경기도
GGB117000225,에이스하이엔드10차,37.4685167,126.88695,2.0221E+13,18688,11,서울특별시,경기도
GGB117000226,대륭테크노타운17차,37.4686,126.8866833,2.0221E+13,18689,11,서울특별시,경기도
GGB117000278,STXV타워,37.47725,126.8831,2.0221E+13,18742,11,서울특별시,경기도
GGB117000299,가산디지털단지역,37.4812333,126.8829667,2.0221E+13,18779,11,서울특별시,경기도
GGB117000310,석수역(중),37.4348167,126.9030167,2.0221E+13,18776,11,서울특별시,경기도
GGB117000312,패션단지,37.4785333,126.8886,2.0221E+13,18780,11,서울특별시,경기도
GGB117000313,패션단지,37.4783,126.8887333,2.0221E+13,18781,11,서울특별시,경기도
GGB117000314,가산디지털단지역,37.48065,126.88395,2.0221E+13,18778,11,서울특별시,경기도
GGB117000315,7호선가산디지털단지역,37.4795333,126.8820833,2.0221E+13,18999,11,서울특별시,경기도
GGB117000316,구로세관,37.4724167,126.885,2.0221E+13,18998,11,서울특별시,경기도
GGB117000317,구로세관,37.4725833,126.8851667,2.0221E+13,18997,11,서울특별시,경기도
GGB117000318,LG전자,37.4702833,126.8859333,2.0221E+13,18996,11,서울특별시,경기도
GGB117000319,LG전자,37.4711667,126.8857833,2.0221E+13,18995,11,서울특별시,경기도
GGB117000320,한일유엔아이아파트,37.4854,126.8760333,2.0221E+13,18101,11,서울특별시,경기도
GGB117000321,석수역1호선,37.4348667,126.9028167,2.0221E+13,78004,11,서울특별시,경기도
GGB117000906,독산주공14단지,37.4614333,126.8871,2.0221E+13,18129,11,서울특별시,경기도
GGB117000907,독산주공14단지,37.4612,126.8868833,2.0221E+13,18128,11,서울특별시,경기도
GGB117000908,BYC하이시티,37.4772833,126.88285,2.0221E+13,18231,11,서울특별시,경기도
GGB117000910,금빛공원앞,37.4533333,126.90445,2.0221E+13,18233,11,서울특별시,경기도
GGB117000911,금빛공원앞,37.4531,126.90425,2.0221E+13,18232,11,서울특별시,경기도
GGB117000914,마이크로오피스사거리앞,37.4717833,126.8827667,2.0221E+13,18810,11,서울특별시,경기도
GGB117000924,시흥사거리.시흥대교,37.4532667,126.89725,2.0221E+13,18239,11,서울특별시,경기도
GGB117000926,가산디지털단지역1호선,37.4818333,126.8810333,2.0221E+13,18240,11,서울특별시,경기도
GGB117000927,금천패션아울렛사거리.현대아울렛,37.4779833,126.88835,2.0221E+13,18115,11,서울특별시,경기도
