SAFETY_SORT,SAFETY_GUBUN,SAFETY_CODE,SAFETY_NM,SAFETY_ADDR,SAFETY_EMD,SAFETY_LON,SAFETY_LAT,SAFETY_X,SAFETY_Y
convi,편의점,편의점,GS25,서울특별시 마포구 신촌로20길 12,서울특별시 마포구 노고산동 31-23,,,14130692.31,4516695.897
convi,편의점,편의점,신동아편의점,서울특별시 마포구 토정로 144,서울특별시 마포구 상수동 281-1,,,14129432.07,4515397.405
convi,편의점,편의점,GS25편의점편의점,서울특별시 마포구 월드컵북로 434,서울특별시 마포구 상암동 1590,,,14124888.62,4520489.295
convi,편의점,편의점,CU,서울특별시 마포구 대흥로 169,서울특별시 마포구 대흥동 18-1,,,14131527.17,4516623.096
convi,편의점,편의점,세븐일레븐S애오개점,서울특별시 마포구 마포대로 210,서울특별시 마포구 아현동 612,,,14132744.09,4516520.333
convi,편의점,편의점,위드미,서울특별시 마포구 마포대로 108-1,서울특별시 마포구 공덕동 255-6,,,14132216.25,4515268.285
convi,편의점,편의점,현대할인마트,서울특별시 마포구 대흥로21길 11,서울특별시 마포구 대흥동 20-10,,,14131471.71,4516512.398
convi,편의점,편의점,세븐일레븐,서울특별시 마포구 성암로3길 27,서울특별시 마포구 중동 355-2,,,14127683,4518613.731
convi,편의점,편의점,세븐일레븐염리2호점,서울특별시 마포구 독막로 291,서울특별시 마포구 염리동 161-7,,,14131505.31,4515309.639
convi,편의점,편의점,GS25,서울특별시 마포구 와우산로11길 28,서울특별시 마포구 상수동 312-4,,,14128825.75,4515872.438
convi,편의점,편의점,코리아세븐마포성산초교점,서울특별시 마포구 동교로 92,서울특별시 마포구 서교동 480-1,,,14127821.65,4516642.693
convi,편의점,편의점,세븐일레븐상암휴먼시아점,서울특별시 마포구 월드컵북로43길 11,서울특별시 마포구 상암동 1630,,,14125963.78,4519512.334
convi,편의점,편의점,CU,서울특별시 마포구 마포대로 73,서울특별시 마포구 도화동 556,,,14131892.06,4514968.633
convi,편의점,편의점,CU,서울특별시 마포구 와우산로 12,서울특별시 마포구 상수동 345-3,,,14129018.52,4515429.343
convi,편의점,편의점,세븐일레븐,서울특별시 마포구 어울마당로 26,서울특별시 마포구 당인동 12-1,,,14128660.21,4515697.209
convi,편의점,편의점,코리아세븐상암월드컵단지점,서울특별시 마포구 상암산로1길 57,서울특별시 마포구 상암동 1689,,,14124800.61,4520257.898
convi,편의점,편의점,GS25에스6상수역점,서울특별시 마포구 독막로 85,서울특별시 마포구 상수동 309-10,,,14128935.66,4515735.806
convi,편의점,편의점,GS25,서울특별시 마포구 백범로 152,서울특별시 마포구 공덕동 476,,,14131830.4,4515301.91
convi,편의점,편의점,세븐일레븐망원2호점,서울특별시 마포구 월드컵로 161,서울특별시 마포구 망원동 472-15,,,14126933.44,4517728.063
convi,편의점,편의점,CU,서울특별시 마포구 방울내로 38,서울특별시 마포구 망원동 431-43,,,14126465.03,4517268.322
convi,편의점,편의점,세븐일레븐합정역본점,서울특별시 마포구 월드컵로1길 40,서울특별시 마포구 합정동 388-32,,,14127639.17,4515970.03
convi,편의점,편의점,위드미,서울특별시 마포구 모래내로9길 6,서울특별시 마포구 성산동 667,,,14128031.29,4518460.863
convi,편의점,편의점,지에스25공덕제니스,서울특별시 마포구 마포대로7길 23,서울특별시 마포구 공덕동 373-9,,,14132213.07,4515668.014
convi,편의점,편의점,GS25마포성산로점,서울특별시 마포구 월드컵북로 204,서울특별시 마포구 성산동 148-51,,,14127148.85,4518711.268
convi,편의점,편의점,이마트,서울특별시 마포구 양화로6길 39,서울특별시 마포구 서교동 394-14,,,14128268.47,4515912.812
convi,편의점,편의점,CU,서울특별시 마포구 월드컵로31길 11,서울특별시 마포구 망원동 473-2,,,14126897.58,4517669.438
convi,편의점,편의점,GS25,서울특별시 마포구 와우산로 53,서울특별시 마포구 상수동 91-2,,,14128987.45,4515943.882
convi,편의점,편의점,CU,서울특별시 마포구 만리재로 111,서울특별시 마포구 공덕동 29-5,,,14133157.38,4516058.081
convi,편의점,편의점,GS25,서울특별시 마포구 성미산로 158,서울특별시 마포구 연남동 239-46,,,14129091.7,4518070.713
convi,편의점,편의점,CU,서울특별시 마포구 고산길 30,서울특별시 마포구 노고산동 12-74,,,14130761.66,4516579.019
convi,편의점,편의점,GS25,서울특별시 마포구 월드컵북로54길 17,서울특별시 마포구 상암동 1597,,,14125166.39,4520447.036
convi,편의점,편의점,GS25마포현대점,서울특별시 마포구 토정로 233,서울특별시 마포구 신수동 442-1,,,14130512.31,4515227.564
convi,편의점,편의점,GS25,서울특별시 마포구 월드컵로 190,서울특별시 마포구 성산동 592,,,14126815.14,4517932.93
convi,편의점,편의점,세븐일레븐서강쌍용예가점,서울특별시 마포구 독막로 147-10,서울특별시 마포구 창전동 299,,,14129817.16,4515764.893
convi,편의점,편의점,미니스톱,서울특별시 마포구 월드컵로36길 50,서울특별시 마포구 성산동 160-4,,,14127069.31,4518615.429
convi,편의점,편의점,GS25,서울특별시 마포구 마포대로 155,서울특별시 마포구 공덕동 275,,,14132414.23,4515818.282
convi,편의점,편의점,CU,서울특별시 마포구 양화로6길 67,서울특별시 마포구 서교동 399-24,,,14128445.36,4515866.783
convi,편의점,편의점,한샘아현키친프라자점,서울특별시 마포구 마포대로 262,서울특별시 마포구 아현동 692,,,14133028.97,4516963.804
convi,편의점,편의점,GS리테일GS25월드컵,서울특별시 마포구 월드컵로 240,서울특별시 마포구 성산동 515,,,14126138.08,4518615.885
convi,편의점,편의점,CU,서울특별시 마포구 상암산로1길 69,서울특별시 마포구 상암동 1687,,,14124599.95,4520280.817
convi,편의점,편의점,세븐일레븐마포성산점,서울특별시 마포구 성미산로 23,서울특별시 마포구 성산동 245-31,,,14127651.84,4517274.609
convi,편의점,편의점,GS25,서울특별시 마포구 매봉산로 75,서울특별시 마포구 상암동 1610,,,14125651.31,4520043.984
convi,편의점,편의점,GS25,서울특별시 마포구 월드컵로 196,서울특별시 마포구 성산동 591-4,,,14126747.37,4518125.739
convi,편의점,편의점,세븐일레븐,서울특별시 마포구 신촌로6길 24,서울특별시 마포구 동교동 177-13,,,14129753.51,4516934.456
convi,편의점,편의점,GS25,서울특별시 마포구 마포대로 115-8,서울특별시 마포구 공덕동 371,,,14132076.65,4515474.192
convi,편의점,편의점,세븐일레븐마포토정로점,서울특별시 마포구 토정로32길 12,서울특별시 마포구 토정동 3-17,,,14130979.37,4514692.697
convi,편의점,편의점,CU,서울특별시 마포구 월드컵북로47길 37,서울특별시 마포구 상암동 1641,,,14125359.5,4519352.054
convi,편의점,편의점,CU,서울특별시 마포구 상암산로1길 24,서울특별시 마포구 상암동 1655,,,14125254.36,4519932.968
convi,편의점,편의점,GS25,서울특별시 마포구 광성로4길 11-10,서울특별시 마포구 신수동 88-16,,,14130669.02,4515966.89
convi,편의점,편의점,위드미성산월드점,서울특별시 마포구 새터산길 1,서울특별시 마포구 성산동 200-361,,,14127237.32,4518144.126
convi,편의점,편의점,CU,서울특별시 마포구 월드컵북로 347,서울특별시 마포구 상암동 115-11,,,14125686.28,4519748.248
convi,편의점,편의점,GS25,서울특별시 마포구 월드컵북로6길 69,서울특별시 마포구 연남동 567-11,,,14128863.56,4517415.169
convi,편의점,편의점,세븐일레븐401F41메세나폴리스몰점,서울특별시 마포구 양화로 45,서울특별시 마포구 서교동 490,,,14127994.89,4516258.821
convi,편의점,편의점,CU마포인텔리안점,서울특별시 마포구 마포대로 208,서울특별시 마포구 아현동 733,,,14132769.34,4516401.686
convi,편의점,편의점,씨앤씨유통,서울특별시 마포구 잔다리로 94,서울특별시 마포구 서교동 459-9,,,14128160.75,4516845.268
convi,편의점,편의점,CU,서울특별시 마포구 광성로 17,서울특별시 마포구 신수동 462,,,14130395.58,4516083.973
convi,편의점,편의점,CU,서울특별시 마포구 망원로 95,서울특별시 마포구 망원동 483-22,,,14127254.92,4517168.759
convi,편의점,편의점,인더라인25시,서울특별시 마포구 마포대로14길 9,서울특별시 마포구 공덕동 105-237,,,14132655.56,4515867.786
convi,편의점,편의점,CU,서울특별시 마포구 월드컵로29길 58,서울특별시 마포구 망원동 433-6,,,14126791.93,4517327.831
convi,편의점,편의점,CU,서울특별시 마포구 마포대로11길 46,서울특별시 마포구 공덕동 182-13,,,14132199.71,4515963.902
convi,편의점,편의점,CU,서울특별시 마포구 만리재옛길 66-1,서울특별시 마포구 공덕동 21-4,,,14132929.28,4515950.539
convi,편의점,편의점,세븐일레븐,서울특별시 마포구 성미산로 142,서울특별시 마포구 연남동 252-1,,,14128925.31,4517966.303
convi,편의점,편의점,엔씨유통,서울특별시 마포구 양화진길 51,서울특별시 마포구 합정동 376-13,,,14127796.6,4515536.664
convi,편의점,편의점,CU홍익인간점,서울특별시 마포구 양화로 183,서울특별시 마포구 동교동 155-27,,,14129241.22,4517223.393
convi,편의점,편의점,GS25,서울특별시 마포구 독막로2길 13,서울특별시 마포구 합정동 366-2,,,14128089.98,4515767.786
convi,편의점,편의점,지에스25내,서울특별시 마포구 성산로 124,서울특별시 마포구 성산동 275-1,,,14127276.89,4517991.477
convi,편의점,편의점,GS25,서울특별시 마포구 백범로 135,서울특별시 마포구 염리동 148-9,,,14131573.47,4515522.938
convi,편의점,편의점,GS25,서울특별시 마포구 토정로 136,서울특별시 마포구 상수동 271,,,14129371.74,4515385.328
convi,편의점,편의점,CU,서울특별시 마포구 월드컵북로16길 14,서울특별시 마포구 성산동 113-3,,,14128122.79,4517845.678
convi,편의점,편의점,세븐일레븐용강점,서울특별시 마포구 대흥로 36,서울특별시 마포구 용강동 494-10,,,14130751.94,4515202.452
convi,편의점,편의점,인더라인25,서울특별시 마포구 마포나루길 407,서울특별시 마포구 망원동 205-5,,,14125768.02,4516860.285
convi,편의점,편의점,CU,서울특별시 마포구 도화2안길 9-1,서울특별시 마포구 도화동 7-8,,,14131896.32,4514585.387
convi,편의점,편의점,GS25,서울특별시 마포구 월드컵로 240,서울특별시 마포구 성산동 515,,,14126138.08,4518615.885
convi,편의점,편의점,CU공덕삼성점,서울특별시 마포구 백범로37길 12,서울특별시 마포구 신공덕동 155,,,14132548.87,4515149.294
convi,편의점,편의점,지에스마포사랑,서울특별시 마포구 마포대로4라길 32,서울특별시 마포구 마포동 292-64,,,14131598.07,4514221.525
convi,편의점,편의점,씨유홍대학사,서울특별시 마포구 독막로19길 42-18,서울특별시 마포구 상수동 88-5,,,14129113.82,4516019.978
convi,편의점,편의점,CU,서울특별시 마포구 포은로 27,서울특별시 마포구 합정동 395-1,,,14127345.68,4516075.412
convi,편의점,편의점,세븐일레븐마포KCC웰츠타워점,서울특별시 마포구 백범로 202,서울특별시 마포구 신공덕동 171,,,14132281.72,4515043.841
convi,편의점,편의점,이마트,서울특별시 마포구 성미산로 91,서울특별시 마포구 성산동 624-19,,,14128404.99,4517630.041
convi,편의점,편의점,GS25,서울특별시 마포구 월드컵북로12안길 74,서울특별시 마포구 성산동 49-1,,,14127925.63,4518116.711
convi,편의점,편의점,CU,서울특별시 마포구 서강로 136,서울특별시 마포구 노고산동 106-5,,,14130426.12,4516615.696
convi,편의점,편의점,세븐일레븐홍대신화점,서울특별시 마포구 홍익로 10,서울특별시 마포구 서교동 486,,,14129086.12,4516571.275
convi,편의점,편의점,CU,서울특별시 마포구 서강대길 12,서울특별시 마포구 신수동 27-2,,,14130884.71,4515942.767
convi,편의점,편의점,세븐일레븐,서울특별시 마포구 성미산로23길 16-5,서울특별시 마포구 연남동 246-19,,,14128823.12,4518087.867
convi,편의점,편의점,GS25,서울특별시 마포구 연희로1길 45,서울특별시 마포구 연남동 383-38,,,14129327.66,4517598.915
convi,편의점,편의점,미니스톱상암센트럴점,서울특별시 마포구 월드컵북로 375,서울특별시 마포구 상암동 1654,,,14125422.4,4519896.993
convi,편의점,편의점,세븐일레븐,서울특별시 마포구 동교로9길 83,서울특별시 마포구 망원동 57-369,,,14127346.98,4517052.164
convi,편의점,편의점,GS25,서울특별시 마포구 성미산로 60,서울특별시 마포구 성산동 239-1,,,14128105.76,4517354.533
convi,편의점,편의점,GS25,서울특별시 마포구 성미산로 191,서울특별시 마포구 연남동 226-23,,,14129397.67,4517869.237
convi,편의점,편의점,세븐일레븐,서울특별시 마포구 월드컵로34길 20,서울특별시 마포구 성산동 593-3,,,14126943.01,4518206.485
convi,편의점,편의점,GS25,서울특별시 마포구 동교로17안길 51,서울특별시 마포구 서교동 448-25,,,14128529.72,4516971
convi,편의점,편의점,CU,서울특별시 마포구 새창로 52,서울특별시 마포구 도화동 357,,,14132646.57,4514630.466
convi,편의점,편의점,이마트,서울특별시 마포구 대흥로24길 24,서울특별시 마포구 염리동 14-149,,,14131669.25,4516648.734
convi,편의점,편의점,GS25,서울특별시 마포구 월드컵북로 233,서울특별시 마포구 성산동 446,,,14126788.45,4518819.676
convi,편의점,편의점,GS25,서울특별시 마포구 성미산로1길 71,서울특별시 마포구 성산동 263-3,,,14127143.19,4517568.554
convi,편의점,편의점,GS25아현시장점,서울특별시 마포구 신촌로30길 5,서울특별시 마포구 아현동 346-33,,,14132253.79,4516993.113
